frame.number,frame.time,wlan_radio.signal_dbm
"403","Jun 24, 2020 13:55:13.375949111 AEST","-64"
"404","Jun 24, 2020 13:55:13.581386861 AEST","-64"
"405","Jun 24, 2020 13:55:13.684527466 AEST","-64"
"406","Jun 24, 2020 13:55:13.704626881 AEST","-64"
"407","Jun 24, 2020 13:55:13.715113414 AEST","-54"
"408","Jun 24, 2020 13:55:13.717946548 AEST","-56"
"409","Jun 24, 2020 13:55:13.726006948 AEST","-56"
"410","Jun 24, 2020 13:55:13.745429290 AEST","-56"
"411","Jun 24, 2020 13:55:13.752548365 AEST","-50"
"412","Jun 24, 2020 13:55:13.755129947 AEST","-50"
"413","Jun 24, 2020 13:55:13.758563810 AEST","-64"
"414","Jun 24, 2020 13:55:13.769306021 AEST","-56"
"415","Jun 24, 2020 13:55:13.772145936 AEST","-56"
"416","Jun 24, 2020 13:55:13.888030479 AEST","-64"
"417","Jun 24, 2020 13:55:13.990412610 AEST","-64"
"418","Jun 24, 2020 13:55:14.092846336 AEST","-64"
"419","Jun 24, 2020 13:55:14.195194702 AEST","-64"
"420","Jun 24, 2020 13:55:14.297620270 AEST","-64"
"421","Jun 24, 2020 13:55:14.400190855 AEST","-64"
"422","Jun 24, 2020 13:55:14.502663187 AEST","-64"
"423","Jun 24, 2020 13:55:14.604975666 AEST","-64"
"424","Jun 24, 2020 13:55:14.707196400 AEST","-64"
"425","Jun 24, 2020 13:55:14.809571063 AEST","-64"
"426","Jun 24, 2020 13:55:14.912468240 AEST","-64"
"427","Jun 24, 2020 13:55:15.015542543 AEST","-64"
"428","Jun 24, 2020 13:55:15.117429793 AEST","-64"
"429","Jun 24, 2020 13:55:15.219203249 AEST","-64"
"430","Jun 24, 2020 13:55:15.321580304 AEST","-64"
"431","Jun 24, 2020 13:55:15.423955249 AEST","-64"
"432","Jun 24, 2020 13:55:15.526403531 AEST","-64"
"433","Jun 24, 2020 13:55:15.629422422 AEST","-64"
"434","Jun 24, 2020 13:55:15.731650318 AEST","-64"
"435","Jun 24, 2020 13:55:15.833578617 AEST","-64"
"436","Jun 24, 2020 13:55:15.937068017 AEST","-64"
"437","Jun 24, 2020 13:55:16.140765269 AEST","-64"
"438","Jun 24, 2020 13:55:16.243157074 AEST","-64"
"439","Jun 24, 2020 13:55:16.345564322 AEST","-64"
"440","Jun 24, 2020 13:55:16.447945971 AEST","-64"
"441","Jun 24, 2020 13:55:16.550997171 AEST","-62"
"442","Jun 24, 2020 13:55:16.653140750 AEST","-64"
"443","Jun 24, 2020 13:55:16.755196815 AEST","-64"
"444","Jun 24, 2020 13:55:16.857543257 AEST","-64"
"445","Jun 24, 2020 13:55:16.881323600 AEST","-56"
"446","Jun 24, 2020 13:55:16.893360940 AEST","-52"
"447","Jun 24, 2020 13:55:16.914170567 AEST","-64"
"448","Jun 24, 2020 13:55:16.959975100 AEST","-64"
"449","Jun 24, 2020 13:55:17.063538267 AEST","-60"
