frame.number,frame.time,wlan_radio.signal_dbm
"209","Jun 24, 2020 14:23:35.231782726 AEST","-72"
"210","Jun 24, 2020 14:23:35.334060281 AEST","-72"
"211","Jun 24, 2020 14:23:35.436478682 AEST","-66"
"212","Jun 24, 2020 14:23:35.538868293 AEST","-68"
"213","Jun 24, 2020 14:23:35.641240509 AEST","-68"
"214","Jun 24, 2020 14:23:35.743680745 AEST","-64"
"215","Jun 24, 2020 14:23:35.846002860 AEST","-64"
"216","Jun 24, 2020 14:23:35.949448906 AEST","-64"
"217","Jun 24, 2020 14:23:36.052010382 AEST","-64"
"218","Jun 24, 2020 14:23:36.153278365 AEST","-64"
"219","Jun 24, 2020 14:23:36.255763727 AEST","-66"
"220","Jun 24, 2020 14:23:36.359789985 AEST","-66"
"221","Jun 24, 2020 14:23:36.460407819 AEST","-68"
"222","Jun 24, 2020 14:23:36.562867662 AEST","-68"
"223","Jun 24, 2020 14:23:36.669429431 AEST","-68"
"224","Jun 24, 2020 14:23:36.768808755 AEST","-72"
"225","Jun 24, 2020 14:23:36.870023421 AEST","-72"
"226","Jun 24, 2020 14:23:36.972634699 AEST","-72"
"227","Jun 24, 2020 14:23:37.075825996 AEST","-72"
"228","Jun 24, 2020 14:23:37.177308472 AEST","-72"
"229","Jun 24, 2020 14:23:37.279740310 AEST","-72"
"230","Jun 24, 2020 14:23:37.382763990 AEST","-72"
"231","Jun 24, 2020 14:23:37.485460319 AEST","-72"
"232","Jun 24, 2020 14:23:37.587961267 AEST","-72"
"233","Jun 24, 2020 14:23:37.689427786 AEST","-72"
"234","Jun 24, 2020 14:23:37.791920993 AEST","-68"
"235","Jun 24, 2020 14:23:37.996524877 AEST","-64"
"236","Jun 24, 2020 14:23:38.099962534 AEST","-64"
"237","Jun 24, 2020 14:23:38.201200142 AEST","-64"
"238","Jun 24, 2020 14:23:38.304195716 AEST","-64"
"239","Jun 24, 2020 14:23:38.406039413 AEST","-64"
"240","Jun 24, 2020 14:23:38.508415728 AEST","-66"
"241","Jun 24, 2020 14:23:38.610771308 AEST","-66"
"242","Jun 24, 2020 14:23:38.714958927 AEST","-68"
"243","Jun 24, 2020 14:23:38.816757366 AEST","-66"
"244","Jun 24, 2020 14:23:38.917999896 AEST","-72"
"245","Jun 24, 2020 14:23:39.020957766 AEST","-72"
"246","Jun 24, 2020 14:23:39.123959356 AEST","-72"
"247","Jun 24, 2020 14:23:39.225230106 AEST","-72"
"248","Jun 24, 2020 14:23:39.257243968 AEST","-68"
"249","Jun 24, 2020 14:23:39.268407769 AEST","-66"
"250","Jun 24, 2020 14:23:39.297488176 AEST","-64"
"251","Jun 24, 2020 14:23:39.301431480 AEST","-68"
"252","Jun 24, 2020 14:23:39.307110988 AEST","-64"
"253","Jun 24, 2020 14:23:39.310300078 AEST","-64"
"254","Jun 24, 2020 14:23:39.313416433 AEST","-64"
"255","Jun 24, 2020 14:23:39.317473210 AEST","-64"
"256","Jun 24, 2020 14:23:39.320702787 AEST","-64"
"257","Jun 24, 2020 14:23:39.327938781 AEST","-68"
"258","Jun 24, 2020 14:23:39.429992482 AEST","-66"
"259","Jun 24, 2020 14:23:39.533387080 AEST","-66"
"260","Jun 24, 2020 14:23:39.635939364 AEST","-72"
"261","Jun 24, 2020 14:23:39.737558469 AEST","-74"
"262","Jun 24, 2020 14:23:39.840065520 AEST","-74"
"263","Jun 24, 2020 14:23:39.941994747 AEST","-76"
"264","Jun 24, 2020 14:23:40.044603933 AEST","-74"
"265","Jun 24, 2020 14:23:40.147943412 AEST","-72"
