frame.number,frame.time,wlan_radio.signal_dbm
"191","Jun 24, 2020 13:28:48.398797790 AEST","-66"
"192","Jun 24, 2020 13:28:48.501361608 AEST","-66"
"193","Jun 24, 2020 13:28:48.706009795 AEST","-68"
"194","Jun 24, 2020 13:28:48.808418518 AEST","-68"
"195","Jun 24, 2020 13:28:49.115806428 AEST","-64"
"196","Jun 24, 2020 13:28:49.218044390 AEST","-64"
"197","Jun 24, 2020 13:28:49.321389014 AEST","-64"
"198","Jun 24, 2020 13:28:49.422805279 AEST","-64"
"199","Jun 24, 2020 13:28:49.525323120 AEST","-64"
"200","Jun 24, 2020 13:28:49.627550578 AEST","-68"
"201","Jun 24, 2020 13:28:49.833434340 AEST","-66"
"202","Jun 24, 2020 13:28:49.922701507 AEST","-68"
"203","Jun 24, 2020 13:28:49.931505775 AEST","-64"
"204","Jun 24, 2020 13:28:49.934408325 AEST","-64"
"205","Jun 24, 2020 13:28:49.937327079 AEST","-64"
"206","Jun 24, 2020 13:28:49.938764609 AEST","-66"
"207","Jun 24, 2020 13:28:49.941859766 AEST","-64"
"208","Jun 24, 2020 13:28:49.948014688 AEST","-64"
"209","Jun 24, 2020 13:28:49.955896105 AEST","-64"
"210","Jun 24, 2020 13:28:49.959080228 AEST","-66"
"211","Jun 24, 2020 13:28:49.962082974 AEST","-64"
"212","Jun 24, 2020 13:28:49.965447849 AEST","-64"
"213","Jun 24, 2020 13:28:50.037646947 AEST","-64"
"214","Jun 24, 2020 13:28:50.139571682 AEST","-64"
"215","Jun 24, 2020 13:28:50.242275518 AEST","-66"
"216","Jun 24, 2020 13:28:50.345553190 AEST","-64"
"217","Jun 24, 2020 13:28:50.447961953 AEST","-66"
"218","Jun 24, 2020 13:28:50.550351235 AEST","-64"
"219","Jun 24, 2020 13:28:50.651568546 AEST","-68"
"220","Jun 24, 2020 13:28:50.753998107 AEST","-68"
"221","Jun 24, 2020 13:28:50.856382843 AEST","-66"
"222","Jun 24, 2020 13:28:51.163583050 AEST","-66"
"223","Jun 24, 2020 13:28:51.470923079 AEST","-64"
"224","Jun 24, 2020 13:28:51.573349831 AEST","-68"
"225","Jun 24, 2020 13:28:51.675533028 AEST","-66"
"226","Jun 24, 2020 13:28:51.983984716 AEST","-66"
"227","Jun 24, 2020 13:28:52.085392434 AEST","-64"
"228","Jun 24, 2020 13:28:52.189519271 AEST","-64"
"229","Jun 24, 2020 13:28:52.291157493 AEST","-64"
"230","Jun 24, 2020 13:28:52.393412242 AEST","-64"
"231","Jun 24, 2020 13:28:52.494790594 AEST","-64"
"232","Jun 24, 2020 13:28:52.699573961 AEST","-64"
"233","Jun 24, 2020 13:28:52.802011061 AEST","-64"
"234","Jun 24, 2020 13:28:52.904393938 AEST","-64"
"235","Jun 24, 2020 13:28:53.110331780 AEST","-64"
"236","Jun 24, 2020 13:28:53.211598244 AEST","-64"
"237","Jun 24, 2020 13:28:53.314005197 AEST","-64"
"238","Jun 24, 2020 13:28:53.416583518 AEST","-64"
"239","Jun 24, 2020 13:28:53.518945354 AEST","-64"
"240","Jun 24, 2020 13:28:53.621166841 AEST","-64"
"241","Jun 24, 2020 13:28:53.740469648 AEST","-64"
"242","Jun 24, 2020 13:28:53.804828429 AEST","-64"
"243","Jun 24, 2020 13:28:53.818474245 AEST","-64"
"244","Jun 24, 2020 13:28:53.821357091 AEST","-64"
"245","Jun 24, 2020 13:28:53.827108602 AEST","-64"
"246","Jun 24, 2020 13:28:53.845488213 AEST","-64"
"247","Jun 24, 2020 13:28:53.849442376 AEST","-64"
"248","Jun 24, 2020 13:28:53.851591869 AEST","-64"
"249","Jun 24, 2020 13:28:53.854940612 AEST","-64"
"250","Jun 24, 2020 13:28:53.857782702 AEST","-64"
"251","Jun 24, 2020 13:28:53.860458429 AEST","-64"
"252","Jun 24, 2020 13:28:53.863392038 AEST","-64"
"253","Jun 24, 2020 13:28:53.928563418 AEST","-64"
"254","Jun 24, 2020 13:28:54.031923132 AEST","-64"
"255","Jun 24, 2020 13:28:54.337955425 AEST","-58"
"256","Jun 24, 2020 13:28:54.543918192 AEST","-58"
"257","Jun 24, 2020 13:28:54.646331919 AEST","-64"
"258","Jun 24, 2020 13:28:54.849994842 AEST","-64"
"259","Jun 24, 2020 13:28:54.952330955 AEST","-58"
"260","Jun 24, 2020 13:28:55.055913025 AEST","-64"
"261","Jun 24, 2020 13:28:55.157428968 AEST","-64"
"262","Jun 24, 2020 13:28:55.259567904 AEST","-64"
"263","Jun 24, 2020 13:28:55.362748368 AEST","-64"
"264","Jun 24, 2020 13:28:55.464784713 AEST","-64"
"265","Jun 24, 2020 13:28:55.566875083 AEST","-64"
"266","Jun 24, 2020 13:28:55.669130437 AEST","-72"
"267","Jun 24, 2020 13:28:55.771571247 AEST","-68"
"268","Jun 24, 2020 13:28:55.977526055 AEST","-64"
"269","Jun 24, 2020 13:28:56.079939851 AEST","-64"
"270","Jun 24, 2020 13:28:56.181432495 AEST","-70"
"271","Jun 24, 2020 13:28:56.283503723 AEST","-72"
"272","Jun 24, 2020 13:28:56.386136444 AEST","-68"
"273","Jun 24, 2020 13:28:56.591908535 AEST","-68"
"274","Jun 24, 2020 13:28:56.693386039 AEST","-68"
"275","Jun 24, 2020 13:28:56.795555911 AEST","-64"
"276","Jun 24, 2020 13:28:56.898247351 AEST","-68"
"277","Jun 24, 2020 13:28:57.000412994 AEST","-66"
"278","Jun 24, 2020 13:28:57.205147505 AEST","-68"
"279","Jun 24, 2020 13:28:57.307520286 AEST","-68"
"280","Jun 24, 2020 13:28:57.614769906 AEST","-68"
"281","Jun 24, 2020 13:28:57.819463040 AEST","-72"
"282","Jun 24, 2020 13:28:57.921979744 AEST","-72"
"283","Jun 24, 2020 13:28:58.024377848 AEST","-70"
"284","Jun 24, 2020 13:28:58.128243671 AEST","-72"
"285","Jun 24, 2020 13:28:58.229380248 AEST","-68"
"286","Jun 24, 2020 13:28:58.331744618 AEST","-68"
"287","Jun 24, 2020 13:28:58.434224572 AEST","-68"
"288","Jun 24, 2020 13:28:58.536414817 AEST","-68"
"289","Jun 24, 2020 13:28:58.741388600 AEST","-72"
"290","Jun 24, 2020 13:28:58.945985616 AEST","-72"
"291","Jun 24, 2020 13:28:59.150886917 AEST","-66"
"292","Jun 24, 2020 13:28:59.253121503 AEST","-68"
"293","Jun 24, 2020 13:28:59.356703102 AEST","-70"
"294","Jun 24, 2020 13:28:59.458531755 AEST","-68"
"295","Jun 24, 2020 13:28:59.560332502 AEST","-68"
"296","Jun 24, 2020 13:28:59.662728024 AEST","-68"
