frame.number,frame.time,wlan_radio.signal_dbm
"266","Jun 24, 2020 13:40:47.137447534 AEST","-60"
"267","Jun 24, 2020 13:40:47.239292122 AEST","-64"
"268","Jun 24, 2020 13:40:47.341678628 AEST","-64"
"269","Jun 24, 2020 13:40:47.444063880 AEST","-60"
"270","Jun 24, 2020 13:40:47.546927378 AEST","-58"
"271","Jun 24, 2020 13:40:47.649424825 AEST","-60"
"272","Jun 24, 2020 13:40:47.854863876 AEST","-64"
"273","Jun 24, 2020 13:40:47.956118192 AEST","-64"
"274","Jun 24, 2020 13:40:48.058557002 AEST","-64"
"275","Jun 24, 2020 13:40:48.160908139 AEST","-58"
"276","Jun 24, 2020 13:40:48.263404022 AEST","-64"
"277","Jun 24, 2020 13:40:48.365959028 AEST","-64"
"278","Jun 24, 2020 13:40:48.468186191 AEST","-60"
"279","Jun 24, 2020 13:40:48.571427430 AEST","-58"
"280","Jun 24, 2020 13:40:48.674411591 AEST","-56"
"281","Jun 24, 2020 13:40:48.776507021 AEST","-60"
"282","Jun 24, 2020 13:40:48.879108642 AEST","-58"
"283","Jun 24, 2020 13:40:49.184910886 AEST","-60"
"284","Jun 24, 2020 13:40:49.288130447 AEST","-58"
"285","Jun 24, 2020 13:40:49.391049910 AEST","-58"
"286","Jun 24, 2020 13:40:49.492014436 AEST","-60"
"287","Jun 24, 2020 13:40:49.595371850 AEST","-60"
"288","Jun 24, 2020 13:40:49.697470448 AEST","-58"
"289","Jun 24, 2020 13:40:49.801421556 AEST","-64"
"290","Jun 24, 2020 13:40:49.902942969 AEST","-64"
"291","Jun 24, 2020 13:40:50.004006136 AEST","-64"
"292","Jun 24, 2020 13:40:50.106474509 AEST","-64"
"293","Jun 24, 2020 13:40:50.209162098 AEST","-64"
"294","Jun 24, 2020 13:40:50.516420843 AEST","-64"
"295","Jun 24, 2020 13:40:50.619609475 AEST","-64"
"296","Jun 24, 2020 13:40:50.721246284 AEST","-60"
"297","Jun 24, 2020 13:40:50.823442323 AEST","-64"
"298","Jun 24, 2020 13:40:50.925661234 AEST","-64"
"299","Jun 24, 2020 13:40:51.028142941 AEST","-60"
"300","Jun 24, 2020 13:40:51.130571272 AEST","-60"
"301","Jun 24, 2020 13:40:51.335713278 AEST","-60"
"302","Jun 24, 2020 13:40:51.437863895 AEST","-64"
"303","Jun 24, 2020 13:40:51.540073639 AEST","-60"
"304","Jun 24, 2020 13:40:51.643407460 AEST","-60"
"305","Jun 24, 2020 13:40:51.744997760 AEST","-60"
"306","Jun 24, 2020 13:40:51.847488674 AEST","-60"
"307","Jun 24, 2020 13:40:52.052067639 AEST","-64"
"308","Jun 24, 2020 13:40:52.154444656 AEST","-64"
"309","Jun 24, 2020 13:40:52.359229992 AEST","-64"
"310","Jun 24, 2020 13:40:52.461616832 AEST","-60"
"311","Jun 24, 2020 13:40:52.564230260 AEST","-60"
"312","Jun 24, 2020 13:40:52.666448658 AEST","-58"
"313","Jun 24, 2020 13:40:52.769306035 AEST","-60"
"314","Jun 24, 2020 13:40:52.973770790 AEST","-64"
"315","Jun 24, 2020 13:40:53.178448860 AEST","-64"
"316","Jun 24, 2020 13:40:53.281315517 AEST","-58"
"317","Jun 24, 2020 13:40:53.383911765 AEST","-64"
"318","Jun 24, 2020 13:40:53.486102877 AEST","-64"
"319","Jun 24, 2020 13:40:53.691579811 AEST","-60"
"320","Jun 24, 2020 13:40:53.793396318 AEST","-58"
"321","Jun 24, 2020 13:40:53.895446297 AEST","-64"
"322","Jun 24, 2020 13:40:53.999340993 AEST","-64"
"323","Jun 24, 2020 13:40:54.100473157 AEST","-60"
"324","Jun 24, 2020 13:40:54.202403490 AEST","-64"
"325","Jun 24, 2020 13:40:54.408310651 AEST","-64"
"326","Jun 24, 2020 13:40:54.510674914 AEST","-60"
"327","Jun 24, 2020 13:40:54.818263166 AEST","-64"
"328","Jun 24, 2020 13:40:54.921424811 AEST","-60"
"329","Jun 24, 2020 13:40:55.021673441 AEST","-64"
"330","Jun 24, 2020 13:40:55.124371462 AEST","-60"
"331","Jun 24, 2020 13:40:55.226403915 AEST","-60"
"332","Jun 24, 2020 13:40:55.329032522 AEST","-64"
"333","Jun 24, 2020 13:40:55.432080604 AEST","-60"
"334","Jun 24, 2020 13:40:55.534246367 AEST","-64"
"335","Jun 24, 2020 13:40:55.637206232 AEST","-58"
"336","Jun 24, 2020 13:40:55.738404607 AEST","-58"
"337","Jun 24, 2020 13:40:55.943182477 AEST","-64"
"338","Jun 24, 2020 13:40:56.045934977 AEST","-64"
"339","Jun 24, 2020 13:40:56.148153383 AEST","-58"
"340","Jun 24, 2020 13:40:56.250376740 AEST","-58"
"341","Jun 24, 2020 13:40:56.459052503 AEST","-60"
"342","Jun 24, 2020 13:40:56.557627737 AEST","-60"
"343","Jun 24, 2020 13:40:56.762359425 AEST","-58"
"344","Jun 24, 2020 13:40:56.864852796 AEST","-64"
"345","Jun 24, 2020 13:40:56.967176417 AEST","-64"
"346","Jun 24, 2020 13:40:57.069630504 AEST","-60"
"347","Jun 24, 2020 13:40:57.171959691 AEST","-60"
"348","Jun 24, 2020 13:40:57.274340543 AEST","-60"
"349","Jun 24, 2020 13:40:57.377016146 AEST","-60"
"350","Jun 24, 2020 13:40:57.480257419 AEST","-64"
"351","Jun 24, 2020 13:40:57.582412850 AEST","-58"
"352","Jun 24, 2020 13:40:57.685382693 AEST","-58"
"353","Jun 24, 2020 13:40:57.786611895 AEST","-64"
"354","Jun 24, 2020 13:40:57.889032140 AEST","-60"
"355","Jun 24, 2020 13:40:57.991459962 AEST","-64"
"356","Jun 24, 2020 13:40:58.093676714 AEST","-64"
"357","Jun 24, 2020 13:40:58.196263723 AEST","-58"
"358","Jun 24, 2020 13:40:58.298339604 AEST","-58"
"359","Jun 24, 2020 13:40:58.401394923 AEST","-58"
"360","Jun 24, 2020 13:40:58.504354985 AEST","-64"
"361","Jun 24, 2020 13:40:58.810612620 AEST","-58"
"362","Jun 24, 2020 13:40:58.912736339 AEST","-60"
"363","Jun 24, 2020 13:40:59.015182055 AEST","-58"
"364","Jun 24, 2020 13:40:59.117681506 AEST","-60"
"365","Jun 24, 2020 13:40:59.219981265 AEST","-60"
"366","Jun 24, 2020 13:40:59.323373277 AEST","-60"
"367","Jun 24, 2020 13:40:59.425317020 AEST","-60"
"368","Jun 24, 2020 13:40:59.527150559 AEST","-60"
"369","Jun 24, 2020 13:40:59.629697484 AEST","-60"
"370","Jun 24, 2020 13:40:59.732778611 AEST","-60"
"371","Jun 24, 2020 13:40:59.936904030 AEST","-64"
"372","Jun 24, 2020 13:41:00.039351132 AEST","-60"
"373","Jun 24, 2020 13:41:00.141745843 AEST","-60"
"374","Jun 24, 2020 13:41:00.244152840 AEST","-64"
"375","Jun 24, 2020 13:41:00.346676060 AEST","-60"
"376","Jun 24, 2020 13:41:00.448755106 AEST","-60"
"377","Jun 24, 2020 13:41:00.552382405 AEST","-60"
"378","Jun 24, 2020 13:41:00.653703627 AEST","-60"
"379","Jun 24, 2020 13:41:00.756193294 AEST","-60"
"380","Jun 24, 2020 13:41:00.858472824 AEST","-60"
"381","Jun 24, 2020 13:41:00.960824376 AEST","-64"
"382","Jun 24, 2020 13:41:01.063208903 AEST","-58"
"383","Jun 24, 2020 13:41:01.165551973 AEST","-60"
"384","Jun 24, 2020 13:41:01.269216419 AEST","-64"
"385","Jun 24, 2020 13:41:01.371537611 AEST","-58"
"386","Jun 24, 2020 13:41:01.472822477 AEST","-58"
"387","Jun 24, 2020 13:41:01.576297768 AEST","-60"
"388","Jun 24, 2020 13:41:01.677599503 AEST","-64"
"389","Jun 24, 2020 13:41:01.781414077 AEST","-64"
"390","Jun 24, 2020 13:41:01.883501190 AEST","-64"
"391","Jun 24, 2020 13:41:01.984736911 AEST","-60"
"392","Jun 24, 2020 13:41:02.087770577 AEST","-64"
"393","Jun 24, 2020 13:41:02.189557970 AEST","-64"
"394","Jun 24, 2020 13:41:02.292075059 AEST","-64"
"395","Jun 24, 2020 13:41:02.394955264 AEST","-64"
"396","Jun 24, 2020 13:41:02.496672610 AEST","-64"
"397","Jun 24, 2020 13:41:02.599139967 AEST","-64"
"398","Jun 24, 2020 13:41:02.701822619 AEST","-60"
"399","Jun 24, 2020 13:41:02.803983433 AEST","-64"
"400","Jun 24, 2020 13:41:02.906350535 AEST","-64"
"401","Jun 24, 2020 13:41:03.111169135 AEST","-64"
"402","Jun 24, 2020 13:41:03.213513192 AEST","-60"
"403","Jun 24, 2020 13:41:03.419489201 AEST","-60"
"404","Jun 24, 2020 13:41:03.520693242 AEST","-60"
"405","Jun 24, 2020 13:41:03.623130913 AEST","-58"
"406","Jun 24, 2020 13:41:03.726565525 AEST","-58"
"407","Jun 24, 2020 13:41:03.828081049 AEST","-60"
"408","Jun 24, 2020 13:41:03.930431314 AEST","-60"
"409","Jun 24, 2020 13:41:04.032915387 AEST","-64"
"410","Jun 24, 2020 13:41:04.135834434 AEST","-58"
"411","Jun 24, 2020 13:41:04.237473533 AEST","-64"
"412","Jun 24, 2020 13:41:04.340863905 AEST","-60"
"413","Jun 24, 2020 13:41:04.443159704 AEST","-60"
"414","Jun 24, 2020 13:41:04.545419641 AEST","-64"
"415","Jun 24, 2020 13:41:04.647069663 AEST","-60"
"416","Jun 24, 2020 13:41:05.056918738 AEST","-60"
"417","Jun 24, 2020 13:41:05.159063773 AEST","-60"
"418","Jun 24, 2020 13:41:05.365422521 AEST","-60"
"419","Jun 24, 2020 13:41:05.467509981 AEST","-60"
"420","Jun 24, 2020 13:41:05.570327063 AEST","-60"
"421","Jun 24, 2020 13:41:05.671505654 AEST","-60"
"422","Jun 24, 2020 13:41:05.773560123 AEST","-64"
"423","Jun 24, 2020 13:41:05.875929503 AEST","-64"
"424","Jun 24, 2020 13:41:05.978310223 AEST","-64"
"425","Jun 24, 2020 13:41:06.080674116 AEST","-64"
"426","Jun 24, 2020 13:41:06.183098601 AEST","-64"
"427","Jun 24, 2020 13:41:06.285559301 AEST","-64"
"428","Jun 24, 2020 13:41:06.389079345 AEST","-60"
"429","Jun 24, 2020 13:41:06.491270714 AEST","-60"
"430","Jun 24, 2020 13:41:06.593418641 AEST","-58"
"431","Jun 24, 2020 13:41:06.797613015 AEST","-58"
"432","Jun 24, 2020 13:41:06.900490686 AEST","-60"
"433","Jun 24, 2020 13:41:07.002427574 AEST","-64"
"434","Jun 24, 2020 13:41:07.105035871 AEST","-64"
"435","Jun 24, 2020 13:41:07.309483865 AEST","-60"
"436","Jun 24, 2020 13:41:07.413051349 AEST","-60"
"437","Jun 24, 2020 13:41:07.515434902 AEST","-64"
"438","Jun 24, 2020 13:41:07.616648382 AEST","-64"
"439","Jun 24, 2020 13:41:07.821454732 AEST","-64"
"440","Jun 24, 2020 13:41:07.923850392 AEST","-64"
"441","Jun 24, 2020 13:41:08.129535276 AEST","-64"
"442","Jun 24, 2020 13:41:08.231887467 AEST","-64"
"443","Jun 24, 2020 13:41:08.333824173 AEST","-60"
"444","Jun 24, 2020 13:41:08.436027833 AEST","-58"
"445","Jun 24, 2020 13:41:08.539480153 AEST","-58"
"446","Jun 24, 2020 13:41:08.641346100 AEST","-60"
"447","Jun 24, 2020 13:41:08.743036322 AEST","-64"
"448","Jun 24, 2020 13:41:08.845482517 AEST","-60"
"449","Jun 24, 2020 13:41:08.948817002 AEST","-64"
