frame.number,frame.time,wlan_radio.signal_dbm
"298","Jun 24, 2020 13:48:48.560718979 AEST","-72"
"299","Jun 24, 2020 13:48:48.765504561 AEST","-72"
"300","Jun 24, 2020 13:48:48.867896078 AEST","-70"
"301","Jun 24, 2020 13:48:48.970279992 AEST","-70"
"302","Jun 24, 2020 13:48:49.072886157 AEST","-70"
"303","Jun 24, 2020 13:48:49.176282719 AEST","-72"
"304","Jun 24, 2020 13:48:49.277459027 AEST","-70"
"305","Jun 24, 2020 13:48:49.483469961 AEST","-72"
"306","Jun 24, 2020 13:48:49.584836399 AEST","-72"
"307","Jun 24, 2020 13:48:49.687195466 AEST","-72"
"308","Jun 24, 2020 13:48:49.789517871 AEST","-68"
"309","Jun 24, 2020 13:48:49.995442337 AEST","-72"
"310","Jun 24, 2020 13:48:50.301557528 AEST","-72"
"311","Jun 24, 2020 13:48:50.403863422 AEST","-70"
"312","Jun 24, 2020 13:48:50.506325499 AEST","-70"
"313","Jun 24, 2020 13:48:50.711087319 AEST","-72"
"314","Jun 24, 2020 13:48:50.915875097 AEST","-68"
"315","Jun 24, 2020 13:48:51.018322346 AEST","-70"
"316","Jun 24, 2020 13:48:51.325475190 AEST","-68"
"317","Jun 24, 2020 13:48:51.429031585 AEST","-72"
"318","Jun 24, 2020 13:48:51.530490571 AEST","-72"
"319","Jun 24, 2020 13:48:51.632686164 AEST","-72"
"320","Jun 24, 2020 13:48:51.735210218 AEST","-70"
"321","Jun 24, 2020 13:48:51.837665071 AEST","-68"
"322","Jun 24, 2020 13:48:51.939865927 AEST","-70"
"323","Jun 24, 2020 13:48:52.043414398 AEST","-70"
"324","Jun 24, 2020 13:48:52.144720604 AEST","-72"
"325","Jun 24, 2020 13:48:52.247284644 AEST","-68"
"326","Jun 24, 2020 13:48:52.349489259 AEST","-68"
"327","Jun 24, 2020 13:48:52.452024766 AEST","-68"
"328","Jun 24, 2020 13:48:52.759182520 AEST","-66"
"329","Jun 24, 2020 13:48:52.963808451 AEST","-68"
"330","Jun 24, 2020 13:48:53.067435004 AEST","-66"
"331","Jun 24, 2020 13:48:53.168656434 AEST","-66"
"332","Jun 24, 2020 13:48:53.271071087 AEST","-68"
"333","Jun 24, 2020 13:48:53.373450995 AEST","-68"
"334","Jun 24, 2020 13:48:53.475885716 AEST","-68"
"335","Jun 24, 2020 13:48:53.578295822 AEST","-68"
"336","Jun 24, 2020 13:48:53.680651667 AEST","-68"
"337","Jun 24, 2020 13:48:53.783897947 AEST","-68"
"338","Jun 24, 2020 13:48:53.989030710 AEST","-68"
"339","Jun 24, 2020 13:48:54.091411009 AEST","-72"
"340","Jun 24, 2020 13:48:54.192682232 AEST","-68"
"341","Jun 24, 2020 13:48:54.296006447 AEST","-68"
"342","Jun 24, 2020 13:48:54.397465403 AEST","-72"
"343","Jun 24, 2020 13:48:54.499920000 AEST","-70"
"344","Jun 24, 2020 13:48:54.602472158 AEST","-70"
"345","Jun 24, 2020 13:48:54.704665943 AEST","-72"
"346","Jun 24, 2020 13:48:54.756364612 AEST","-68"
"347","Jun 24, 2020 13:48:54.773470905 AEST","-66"
"348","Jun 24, 2020 13:48:54.777057872 AEST","-68"
"349","Jun 24, 2020 13:48:54.780968588 AEST","-68"
"350","Jun 24, 2020 13:48:54.788094173 AEST","-70"
"351","Jun 24, 2020 13:48:54.791434086 AEST","-68"
"352","Jun 24, 2020 13:48:54.801885057 AEST","-72"
"353","Jun 24, 2020 13:48:54.809441291 AEST","-66"
"354","Jun 24, 2020 13:48:54.812209626 AEST","-74"
"355","Jun 24, 2020 13:48:54.816106765 AEST","-70"
"356","Jun 24, 2020 13:48:54.828959048 AEST","-74"
"357","Jun 24, 2020 13:48:54.845401200 AEST","-76"
"358","Jun 24, 2020 13:48:54.851757185 AEST","-72"
"359","Jun 24, 2020 13:48:54.855684466 AEST","-72"
"360","Jun 24, 2020 13:48:54.857474022 AEST","-74"
"361","Jun 24, 2020 13:48:54.860326460 AEST","-74"
"362","Jun 24, 2020 13:48:54.863179214 AEST","-72"
"363","Jun 24, 2020 13:48:54.871263144 AEST","-74"
"364","Jun 24, 2020 13:48:54.909469808 AEST","-70"
"365","Jun 24, 2020 13:48:55.012021745 AEST","-70"
"366","Jun 24, 2020 13:48:55.115406363 AEST","-70"
"367","Jun 24, 2020 13:48:55.216587489 AEST","-72"
"368","Jun 24, 2020 13:48:55.319017276 AEST","-70"
"369","Jun 24, 2020 13:48:55.421476665 AEST","-72"
"370","Jun 24, 2020 13:48:55.524317265 AEST","-70"
"371","Jun 24, 2020 13:48:55.626240461 AEST","-72"
"372","Jun 24, 2020 13:48:55.728615226 AEST","-72"
"373","Jun 24, 2020 13:48:55.832167340 AEST","-66"
"374","Jun 24, 2020 13:48:55.933412674 AEST","-70"
"375","Jun 24, 2020 13:48:56.036987674 AEST","-68"
"376","Jun 24, 2020 13:48:56.240644753 AEST","-70"
"377","Jun 24, 2020 13:48:56.344081319 AEST","-68"
"378","Jun 24, 2020 13:48:56.548280174 AEST","-70"
"379","Jun 24, 2020 13:48:56.650404379 AEST","-72"
"380","Jun 24, 2020 13:48:56.752605536 AEST","-72"
"381","Jun 24, 2020 13:48:57.059846944 AEST","-68"
"382","Jun 24, 2020 13:48:57.163385188 AEST","-72"
"383","Jun 24, 2020 13:48:57.264575496 AEST","-70"
"384","Jun 24, 2020 13:48:57.367250794 AEST","-68"
"385","Jun 24, 2020 13:48:57.470580420 AEST","-68"
"386","Jun 24, 2020 13:48:57.572953479 AEST","-68"
"387","Jun 24, 2020 13:48:57.674261797 AEST","-68"
"388","Jun 24, 2020 13:48:57.880144839 AEST","-68"
"389","Jun 24, 2020 13:48:57.981411972 AEST","-66"
"390","Jun 24, 2020 13:48:58.084961865 AEST","-66"
"391","Jun 24, 2020 13:48:58.187187753 AEST","-66"
"392","Jun 24, 2020 13:48:58.288623413 AEST","-72"
"393","Jun 24, 2020 13:48:58.312726968 AEST","-72"
"394","Jun 24, 2020 13:48:58.330389375 AEST","-70"
"395","Jun 24, 2020 13:48:58.392168884 AEST","-68"
"396","Jun 24, 2020 13:48:58.493443464 AEST","-72"
"397","Jun 24, 2020 13:48:58.596471104 AEST","-68"
"398","Jun 24, 2020 13:48:58.698459711 AEST","-68"
"399","Jun 24, 2020 13:48:58.800756018 AEST","-68"
"400","Jun 24, 2020 13:48:58.904133768 AEST","-72"
"401","Jun 24, 2020 13:48:59.005453255 AEST","-72"
"402","Jun 24, 2020 13:48:59.108349338 AEST","-66"
"403","Jun 24, 2020 13:48:59.420379013 AEST","-60"
