frame.number,frame.time,wlan_radio.signal_dbm
"235","Jun 24, 2020 13:58:00.391582885 AEST","-64"
"236","Jun 24, 2020 13:58:00.493390383 AEST","-64"
"237","Jun 24, 2020 13:58:00.595237218 AEST","-64"
"238","Jun 24, 2020 13:58:00.697406452 AEST","-64"
"239","Jun 24, 2020 13:58:00.800149112 AEST","-64"
"240","Jun 24, 2020 13:58:00.902407426 AEST","-64"
"241","Jun 24, 2020 13:58:01.004903334 AEST","-64"
"242","Jun 24, 2020 13:58:01.311901220 AEST","-64"
"243","Jun 24, 2020 13:58:01.414423776 AEST","-64"
"244","Jun 24, 2020 13:58:01.517435332 AEST","-64"
"245","Jun 24, 2020 13:58:01.721487035 AEST","-64"
"246","Jun 24, 2020 13:58:01.825062559 AEST","-64"
"247","Jun 24, 2020 13:58:01.927468145 AEST","-64"
"248","Jun 24, 2020 13:58:02.029311630 AEST","-64"
"249","Jun 24, 2020 13:58:02.336029046 AEST","-64"
"250","Jun 24, 2020 13:58:02.439280276 AEST","-64"
"251","Jun 24, 2020 13:58:02.747614753 AEST","-64"
"252","Jun 24, 2020 13:58:02.847940260 AEST","-64"
"253","Jun 24, 2020 13:58:02.949483713 AEST","-64"
"254","Jun 24, 2020 13:58:03.051645899 AEST","-64"
"255","Jun 24, 2020 13:58:03.153735781 AEST","-64"
"256","Jun 24, 2020 13:58:03.256777935 AEST","-64"
"257","Jun 24, 2020 13:58:03.565411433 AEST","-64"
"258","Jun 24, 2020 13:58:03.667255467 AEST","-64"
"259","Jun 24, 2020 13:58:03.769474094 AEST","-64"
"260","Jun 24, 2020 13:58:03.872605522 AEST","-64"
"261","Jun 24, 2020 13:58:03.975429845 AEST","-64"
"262","Jun 24, 2020 13:58:04.076716844 AEST","-64"
"263","Jun 24, 2020 13:58:04.384010014 AEST","-64"
"264","Jun 24, 2020 13:58:04.484798903 AEST","-64"
"265","Jun 24, 2020 13:58:04.589472400 AEST","-64"
"266","Jun 24, 2020 13:58:04.793543480 AEST","-64"
"267","Jun 24, 2020 13:58:05.099524872 AEST","-64"
"268","Jun 24, 2020 13:58:05.204063934 AEST","-64"
"269","Jun 24, 2020 13:58:05.305862477 AEST","-64"
"270","Jun 24, 2020 13:58:05.408206429 AEST","-64"
"271","Jun 24, 2020 13:58:05.510448554 AEST","-64"
"272","Jun 24, 2020 13:58:05.613489887 AEST","-68"
"273","Jun 24, 2020 13:58:05.713468434 AEST","-64"
"274","Jun 24, 2020 13:58:05.817547442 AEST","-64"
"275","Jun 24, 2020 13:58:06.023479766 AEST","-64"
"276","Jun 24, 2020 13:58:06.125070071 AEST","-64"
"277","Jun 24, 2020 13:58:06.329529804 AEST","-64"
"278","Jun 24, 2020 13:58:06.431972355 AEST","-66"
"279","Jun 24, 2020 13:58:06.637469623 AEST","-64"
"280","Jun 24, 2020 13:58:06.738710999 AEST","-64"
"281","Jun 24, 2020 13:58:06.840720748 AEST","-64"
"282","Jun 24, 2020 13:58:06.944247461 AEST","-64"
"283","Jun 24, 2020 13:58:07.045457953 AEST","-64"
"284","Jun 24, 2020 13:58:07.148889444 AEST","-62"
"285","Jun 24, 2020 13:58:07.250454243 AEST","-64"
"286","Jun 24, 2020 13:58:07.353481839 AEST","-64"
"287","Jun 24, 2020 13:58:07.455931408 AEST","-66"
"288","Jun 24, 2020 13:58:07.558587308 AEST","-64"
"289","Jun 24, 2020 13:58:07.660755207 AEST","-64"
"290","Jun 24, 2020 13:58:07.763316555 AEST","-64"
"291","Jun 24, 2020 13:58:07.865606415 AEST","-64"
"292","Jun 24, 2020 13:58:07.966992241 AEST","-64"
"293","Jun 24, 2020 13:58:08.071819984 AEST","-64"
"294","Jun 24, 2020 13:58:08.275161260 AEST","-64"
"295","Jun 24, 2020 13:58:08.377522141 AEST","-64"
"296","Jun 24, 2020 13:58:08.583544816 AEST","-64"
"297","Jun 24, 2020 13:58:08.685353003 AEST","-64"
"298","Jun 24, 2020 13:58:08.788324308 AEST","-64"
"299","Jun 24, 2020 13:58:08.889664334 AEST","-64"
"300","Jun 24, 2020 13:58:08.992651975 AEST","-64"
"301","Jun 24, 2020 13:58:09.095079341 AEST","-64"
"302","Jun 24, 2020 13:58:09.196861297 AEST","-64"
"303","Jun 24, 2020 13:58:09.300337973 AEST","-64"
"304","Jun 24, 2020 13:58:09.401622152 AEST","-66"
"305","Jun 24, 2020 13:58:09.606887508 AEST","-64"
"306","Jun 24, 2020 13:58:09.708781234 AEST","-64"
"307","Jun 24, 2020 13:58:09.913607205 AEST","-64"
"308","Jun 24, 2020 13:58:10.016007172 AEST","-64"
"309","Jun 24, 2020 13:58:10.119582777 AEST","-64"
"310","Jun 24, 2020 13:58:10.220795990 AEST","-64"
"311","Jun 24, 2020 13:58:10.323198151 AEST","-64"
"312","Jun 24, 2020 13:58:10.425664830 AEST","-64"
"313","Jun 24, 2020 13:58:10.528170514 AEST","-64"
"314","Jun 24, 2020 13:58:10.733067934 AEST","-64"
"315","Jun 24, 2020 13:58:11.039986796 AEST","-64"
"316","Jun 24, 2020 13:58:11.142865721 AEST","-64"
"317","Jun 24, 2020 13:58:11.243131791 AEST","-64"
"318","Jun 24, 2020 13:58:11.449645062 AEST","-64"
"319","Jun 24, 2020 13:58:11.552024652 AEST","-64"
"320","Jun 24, 2020 13:58:11.654436174 AEST","-64"
"321","Jun 24, 2020 13:58:11.859240933 AEST","-64"
"322","Jun 24, 2020 13:58:11.959720558 AEST","-64"
"323","Jun 24, 2020 13:58:12.064039752 AEST","-64"
"324","Jun 24, 2020 13:58:12.166921092 AEST","-64"
"325","Jun 24, 2020 13:58:12.268881357 AEST","-64"
"326","Jun 24, 2020 13:58:12.473746379 AEST","-64"
"327","Jun 24, 2020 13:58:12.575901185 AEST","-64"
"328","Jun 24, 2020 13:58:12.678590571 AEST","-64"
"329","Jun 24, 2020 13:58:12.782314467 AEST","-64"
"330","Jun 24, 2020 13:58:12.985709247 AEST","-64"
"331","Jun 24, 2020 13:58:13.088025696 AEST","-64"
"332","Jun 24, 2020 13:58:13.191635448 AEST","-64"
"333","Jun 24, 2020 13:58:13.497876939 AEST","-64"
"334","Jun 24, 2020 13:58:13.600042340 AEST","-64"
"335","Jun 24, 2020 13:58:13.907795410 AEST","-64"
"336","Jun 24, 2020 13:58:14.009707766 AEST","-64"
"337","Jun 24, 2020 13:58:14.112045724 AEST","-64"
"338","Jun 24, 2020 13:58:14.214451988 AEST","-64"
"339","Jun 24, 2020 13:58:14.419374639 AEST","-68"
"340","Jun 24, 2020 13:58:14.519727374 AEST","-64"
"341","Jun 24, 2020 13:58:14.726473028 AEST","-62"
"342","Jun 24, 2020 13:58:14.829418898 AEST","-66"
"343","Jun 24, 2020 13:58:14.931586904 AEST","-64"
"344","Jun 24, 2020 13:58:15.033657483 AEST","-64"
"345","Jun 24, 2020 13:58:15.136111496 AEST","-64"
"346","Jun 24, 2020 13:58:15.238529193 AEST","-64"
"347","Jun 24, 2020 13:58:15.341026703 AEST","-64"
"348","Jun 24, 2020 13:58:15.444482853 AEST","-64"
"349","Jun 24, 2020 13:58:15.852927672 AEST","-64"
"350","Jun 24, 2020 13:58:15.956127850 AEST","-64"
"351","Jun 24, 2020 13:58:16.057800752 AEST","-64"
"352","Jun 24, 2020 13:58:16.160321493 AEST","-64"
"353","Jun 24, 2020 13:58:16.261659487 AEST","-64"
"354","Jun 24, 2020 13:58:16.365287661 AEST","-64"
"355","Jun 24, 2020 13:58:16.467514273 AEST","-64"
"356","Jun 24, 2020 13:58:16.672445722 AEST","-64"
"357","Jun 24, 2020 13:58:16.774490587 AEST","-64"
"358","Jun 24, 2020 13:58:16.877267333 AEST","-64"
"359","Jun 24, 2020 13:58:16.980439140 AEST","-64"
"360","Jun 24, 2020 13:58:17.057074541 AEST","-64"
"361","Jun 24, 2020 13:58:17.066889570 AEST","-64"
"362","Jun 24, 2020 13:58:17.081371915 AEST","-64"
"363","Jun 24, 2020 13:58:17.085306672 AEST","-64"
"364","Jun 24, 2020 13:58:17.184209424 AEST","-64"
"365","Jun 24, 2020 13:58:17.286467110 AEST","-64"
"366","Jun 24, 2020 13:58:17.389226600 AEST","-64"
"367","Jun 24, 2020 13:58:17.492793550 AEST","-68"
"368","Jun 24, 2020 13:58:17.593944500 AEST","-64"
"369","Jun 24, 2020 13:58:17.696263176 AEST","-64"
"370","Jun 24, 2020 13:58:17.798508329 AEST","-64"
"371","Jun 24, 2020 13:58:17.900960556 AEST","-64"
"372","Jun 24, 2020 13:58:18.105948683 AEST","-64"
"373","Jun 24, 2020 13:58:18.206231550 AEST","-64"
"374","Jun 24, 2020 13:58:18.310662134 AEST","-64"
"375","Jun 24, 2020 13:58:18.413397471 AEST","-64"
"376","Jun 24, 2020 13:58:18.515722210 AEST","-64"
"377","Jun 24, 2020 13:58:18.618297393 AEST","-64"
"378","Jun 24, 2020 13:58:18.720101725 AEST","-64"
"379","Jun 24, 2020 13:58:18.822492319 AEST","-58"
"380","Jun 24, 2020 13:58:18.924949895 AEST","-64"
"381","Jun 24, 2020 13:58:19.028502237 AEST","-64"
"382","Jun 24, 2020 13:58:19.129739388 AEST","-64"
"383","Jun 24, 2020 13:58:19.232057375 AEST","-64"
"384","Jun 24, 2020 13:58:19.334485537 AEST","-64"
"385","Jun 24, 2020 13:58:19.539551587 AEST","-64"
