frame.number,frame.time,wlan_radio.signal_dbm
"144","Jun 24, 2020 13:30:32.231491709 AEST","-64"
"145","Jun 24, 2020 13:30:32.437256109 AEST","-64"
"146","Jun 24, 2020 13:30:32.538511004 AEST","-64"
"147","Jun 24, 2020 13:30:32.642062499 AEST","-64"
"148","Jun 24, 2020 13:30:32.744072365 AEST","-64"
"149","Jun 24, 2020 13:30:32.846878701 AEST","-64"
"150","Jun 24, 2020 13:30:32.949290470 AEST","-64"
"151","Jun 24, 2020 13:30:33.050521413 AEST","-64"
"152","Jun 24, 2020 13:30:33.153034233 AEST","-64"
"153","Jun 24, 2020 13:30:33.357775003 AEST","-62"
"154","Jun 24, 2020 13:30:33.460142483 AEST","-64"
"155","Jun 24, 2020 13:30:33.664944071 AEST","-64"
"156","Jun 24, 2020 13:30:33.767351468 AEST","-64"
"157","Jun 24, 2020 13:30:33.869828366 AEST","-64"
"158","Jun 24, 2020 13:30:33.972397394 AEST","-64"
"159","Jun 24, 2020 13:30:34.074535094 AEST","-64"
"160","Jun 24, 2020 13:30:34.279337807 AEST","-64"
"161","Jun 24, 2020 13:30:34.484091870 AEST","-64"
"162","Jun 24, 2020 13:30:34.586460495 AEST","-64"
"163","Jun 24, 2020 13:30:34.689360162 AEST","-64"
"164","Jun 24, 2020 13:30:34.894857187 AEST","-64"
"165","Jun 24, 2020 13:30:35.098485748 AEST","-64"
"166","Jun 24, 2020 13:30:35.200920577 AEST","-64"
"167","Jun 24, 2020 13:30:35.303262325 AEST","-64"
"168","Jun 24, 2020 13:30:35.406790813 AEST","-64"
"169","Jun 24, 2020 13:30:35.508125486 AEST","-64"
"170","Jun 24, 2020 13:30:35.712887641 AEST","-64"
"171","Jun 24, 2020 13:30:35.815764510 AEST","-64"
"172","Jun 24, 2020 13:30:35.917880010 AEST","-64"
"173","Jun 24, 2020 13:30:36.020314749 AEST","-64"
"174","Jun 24, 2020 13:30:36.122497465 AEST","-64"
"175","Jun 24, 2020 13:30:36.224840677 AEST","-64"
"176","Jun 24, 2020 13:30:36.429659823 AEST","-60"
"177","Jun 24, 2020 13:30:36.532482518 AEST","-64"
"178","Jun 24, 2020 13:30:36.941658843 AEST","-64"
"179","Jun 24, 2020 13:30:37.044112036 AEST","-64"
"180","Jun 24, 2020 13:30:37.146453952 AEST","-64"
